loss,data_loss,dirichlet_loss,neumann_loss
0.0007931344443932176,0.0007188539020717144,7.162393103499198e-06,5.313170277077006e-07
0.0008573386585339904,0.0006998794269748032,4.7634189286327455e-06,2.1965008272673003e-05
0.0007354053668677807,0.0006789248436689377,4.443856141733704e-06,2.4083878997771535e-06
0.0007807916263118386,0.000659070152323693,4.5147494347475e-06,1.5314793927245773e-05
0.0007289812783710659,0.0006431644433178008,4.859316049987683e-06,7.444733910233481e-06
0.0007082580705173314,0.0006213092710822821,5.8707091739051975e-06,5.648347269016085e-06
0.0006959338206797838,0.0006038442370481789,4.416926458361559e-06,9.584068720869254e-06
0.000634344236459583,0.0005851497990079224,4.377817731437972e-06,1.0832550287886988e-06
0.0006751703913323581,0.0005664738127961755,5.98247061134316e-06,9.774368663784117e-06
0.0006046647904440761,0.0005507902824319899,5.058906481281156e-06,6.570988375642628e-07
0.0006144694634713233,0.0005328470142558217,4.1527323446644004e-06,8.019026608963031e-06
0.0005888815503567457,0.0005176598206162453,3.957095941586886e-06,6.330150881694863e-06
0.0005468551535159349,0.0005028013256378472,3.8861703615111765e-06,1.0384262623119866e-06
0.0005708422395400703,0.0004876585735473782,3.918431957572466e-06,8.799865099717863e-06
0.0005315797170624137,0.0004744285251945257,4.079308382642921e-06,3.2716152418288402e-06
0.0005167480558156967,0.0004605210560839623,4.942025952914264e-06,1.361352474305022e-06
0.0005236016004346311,0.00044812721898779273,5.102754585095681e-06,4.889357114734594e-06
0.0004832712875213474,0.0004353694966994226,4.228353191138012e-06,1.1236543286941014e-06
0.0004704101593233645,0.0004230741469655186,3.6431622447707923e-06,2.18087757275498e-06
0.00047593744238838553,0.00041156719089485705,3.6667538552137557e-06,5.540543497772887e-06
0.0004475753230508417,0.0004006902745459229,3.6009228097100276e-06,2.17516026168596e-06
0.00042931188363581896,0.0003902441239915788,3.5623149869934423e-06,6.889210339977581e-07
0.0004356781719252467,0.0003802785067819059,3.6133781122771325e-06,3.8531784412043635e-06
0.00042563065653666854,0.0003709735756274313,3.4805018458428094e-06,3.970411853515543e-06
0.00040349221671931446,0.00036238497705198824,3.588344497984508e-06,1.0447566864968394e-06
0.0004006305825896561,0.0003534670395310968,4.431771230883896e-06,5.691683782060863e-07
0.0004126933927182108,0.00034807820338755846,5.725638402509503e-06,1.471760469939909e-06
0.0004258386034052819,0.000339564896421507,8.263651579909492e-06,7.274409199453657e-07
0.00047109147999435663,0.0003393705701455474,1.2614089428097941e-05,1.1160017265865463e-06
0.0006413697265088558,0.00033504809834994376,2.58972304436611e-05,9.469862561672926e-06
0.0011992014478892088,0.0003681601083371788,6.52931266813539e-05,3.562200436135754e-05
0.0028031468391418457,0.0004247280885465443,0.00018797695520333946,9.972981206374243e-05
0.0074662924744188786,0.0007199367973953485,0.0005403278628364205,0.00026861552032642066
0.013887351378798485,0.0010290942154824734,0.0010372179094702005,0.0004972155438736081
0.0038166220765560865,0.0009263624669983983,0.00021063048916403204,0.00015679090574849397
0.0022523277439177036,0.0010136949131265283,0.00011262389307375997,2.24787654587999e-05
